Time	T600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
2:54:16	37	0.087	0.101	0.087	0.09	0.103	0.108	0.103	0.086	0.087	0.088	0.086	0.088	0.089	0.088	0.086	0.086	0.132	0.125	0.126	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.196	0.183	0.196	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.089	0.088	0.087	0.096	0.09	0.09	0.087	0.089
2:59:16	37	0.087	0.101	0.087	0.089	0.105	0.109	0.104	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.134	0.127	0.128	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.208	0.19	0.204	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:04:16	37	0.087	0.101	0.087	0.089	0.107	0.111	0.106	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.136	0.129	0.131	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.223	0.201	0.218	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:09:16	37	0.087	0.101	0.087	0.089	0.109	0.113	0.107	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.138	0.131	0.135	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.234	0.211	0.226	0.088	0.086	0.088	0.087	0.086	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:14:16	37	0.087	0.101	0.087	0.089	0.11	0.115	0.11	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.141	0.134	0.138	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.243	0.223	0.233	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:19:16	37	0.087	0.101	0.087	0.089	0.111	0.118	0.111	0.086	0.087	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.143	0.137	0.142	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.222	0.231	0.213	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:24:16	37	0.087	0.101	0.087	0.09	0.112	0.12	0.112	0.086	0.086	0.088	0.086	0.088	0.088	0.087	0.086	0.086	0.146	0.14	0.146	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.276	0.231	0.228	0.088	0.086	0.088	0.087	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:29:16	37	0.087	0.101	0.087	0.089	0.114	0.124	0.115	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.152	0.146	0.149	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.283	0.241	0.234	0.088	0.087	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:34:16	37	0.087	0.101	0.087	0.089	0.115	0.127	0.116	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.157	0.158	0.152	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.294	0.259	0.244	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:39:16	37	0.087	0.101	0.087	0.089	0.117	0.13	0.117	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.157	0.161	0.154	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.298	0.271	0.259	0.088	0.087	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:44:16	37	0.087	0.101	0.087	0.089	0.12	0.133	0.119	0.086	0.086	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.157	0.161	0.155	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.308	0.276	0.269	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.091	0.088	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:49:16	37	0.087	0.101	0.087	0.089	0.123	0.134	0.12	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.158	0.161	0.156	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.318	0.293	0.282	0.088	0.086	0.088	0.086	0.086	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:54:16	37	0.087	0.101	0.087	0.089	0.126	0.135	0.121	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.16	0.16	0.159	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.32	0.302	0.288	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
3:59:16	37	0.087	0.101	0.087	0.089	0.129	0.135	0.125	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.161	0.158	0.161	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.322	0.307	0.302	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:04:16	37	0.087	0.101	0.087	0.089	0.133	0.138	0.126	0.086	0.087	0.088	0.086	0.087	0.089	0.088	0.086	0.086	0.163	0.159	0.161	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.335	0.316	0.322	0.088	0.087	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.086	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.089	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:09:16	37	0.087	0.101	0.087	0.09	0.136	0.14	0.13	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.164	0.164	0.163	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.341	0.326	0.333	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:14:16	37	0.087	0.101	0.087	0.089	0.139	0.145	0.133	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.158	0.163	0.17	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.351	0.335	0.344	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
4:19:16	37	0.087	0.101	0.087	0.089	0.143	0.152	0.135	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.16	0.168	0.172	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.365	0.335	0.349	0.088	0.087	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:24:16	37	0.087	0.101	0.087	0.089	0.147	0.157	0.137	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.161	0.174	0.176	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.376	0.353	0.369	0.088	0.087	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:29:16	37	0.087	0.101	0.087	0.089	0.15	0.159	0.142	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.157	0.173	0.181	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.397	0.358	0.381	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:34:16	37	0.087	0.101	0.087	0.089	0.155	0.162	0.148	0.086	0.087	0.088	0.086	0.088	0.089	0.088	0.086	0.086	0.161	0.182	0.187	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.403	0.368	0.394	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:39:16	37	0.087	0.101	0.087	0.089	0.16	0.167	0.154	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.164	0.183	0.189	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.419	0.379	0.409	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:44:16	37	0.087	0.101	0.087	0.089	0.165	0.171	0.161	0.086	0.087	0.089	0.086	0.088	0.088	0.088	0.086	0.086	0.169	0.187	0.188	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.423	0.385	0.413	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.091	0.09	0.087	0.089
4:49:16	37	0.087	0.101	0.087	0.09	0.167	0.18	0.164	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.172	0.191	0.191	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.433	0.393	0.422	0.088	0.086	0.088	0.086	0.087	0.086	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:54:16	37	0.087	0.101	0.087	0.089	0.173	0.186	0.169	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.172	0.193	0.203	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.438	0.402	0.431	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
4:59:16	37	0.087	0.101	0.087	0.089	0.179	0.191	0.173	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.175	0.198	0.207	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.445	0.411	0.435	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:04:16	37	0.087	0.101	0.087	0.089	0.183	0.194	0.178	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.179	0.201	0.211	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.45	0.424	0.442	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:09:16	37	0.087	0.101	0.087	0.089	0.189	0.196	0.182	0.086	0.087	0.088	0.086	0.087	0.088	0.088	0.086	0.086	0.182	0.205	0.218	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.45	0.432	0.455	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.087	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.088	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.091	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:14:16	37	0.087	0.101	0.087	0.089	0.19	0.198	0.183	0.086	0.086	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.189	0.207	0.218	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.464	0.435	0.448	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:19:16	37	0.087	0.101	0.087	0.089	0.195	0.201	0.187	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.194	0.212	0.223	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.087	0.467	0.445	0.458	0.088	0.086	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.089	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:24:16	37	0.087	0.101	0.087	0.09	0.203	0.204	0.197	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.201	0.215	0.231	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.476	0.459	0.465	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.09	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:29:16	37	0.087	0.101	0.087	0.09	0.209	0.206	0.203	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.205	0.218	0.234	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.488	0.465	0.482	0.088	0.087	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.089	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.09	0.09	0.088	0.088	0.091	0.087	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:34:16	37	0.087	0.101	0.087	0.089	0.214	0.208	0.21	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.208	0.22	0.238	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.501	0.469	0.48	0.088	0.087	0.088	0.087	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.091	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.087	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.088	0.086	0.087	0.088	0.088	0.087	0.087	0.096	0.09	0.09	0.087	0.089
5:39:16	37	0.087	0.101	0.087	0.09	0.222	0.209	0.216	0.086	0.087	0.088	0.086	0.088	0.088	0.088	0.086	0.086	0.214	0.224	0.245	0.089	0.088	0.09	0.087	0.088	0.087	0.087	0.087	0.088	0.506	0.475	0.485	0.088	0.086	0.088	0.086	0.087	0.087	0.086	0.087	0.087	0.087	0.091	0.09	0.089	0.09	0.088	0.088	0.089	0.087	0.087	0.086	0.093	0.086	0.089	0.087	0.088	0.087	0.088	0.088	0.088	0.087	0.089	0.089	0.087	0.087	0.087	0.089	0.094	0.087	0.088	0.089	0.089	0.086	0.091	0.09	0.088	0.088	0.091	0.086	0.092	0.089	0.09	0.089	0.088	0.087	0.086	0.087	0.088	0.088	0.088	0.087	0.096	0.09	0.09	0.087	0.089
